record,bullied_in_school,bullied_not_school,cyber_bullied,custom_age,sex,physically_attacked,physical_fighting,felt_lonely,close_friends,missed_school,other_students_kind_and_helpful,parents_understand_problems,most_of_the_time_or_always_felt_lonely,missed_classes
39483,No,Yes,Yes,16 years old,Female,0 times,0 times,Sometimes,3 or more,0 days,Always,Always,No,No
19396,Yes,Yes,No,14 years old,Male,0 times,0 times,Rarely,3 or more,1 or 2 days,Sometimes,Always,No,Yes
55845,No,No,No,16 years old,Female,0 times,0 times,Rarely,3 or more,1 or 2 days,Always,Sometimes,No,Yes
12080,No,No,No,14 years old,Female,0 times,0 times,Most of the time,3 or more,0 days,Most of the time,Rarely,Yes,No
1025,No,No,No,16 years old,Female,0 times,0 times,Sometimes,3 or more,0 days,Rarely,Never,No,No
23274,Yes,No,Yes,13 years old,Female,1 time,0 times,Sometimes,3 or more,1 or 2 days,Never,Sometimes,No,Yes
44056,No,No,No,13 years old,Female,0 times,0 times,Never,3 or more,0 days,Most of the time,Sometimes,No,No
57086,Yes,Yes,No,16 years old,Male,0 times,0 times,Most of the time,3 or more,0 days,Sometimes,Rarely,Yes,No
43102,No,No,No,17 years old,Female,1 time,0 times,Most of the time,2,1 or 2 days,Most of the time,Never,Yes,Yes
25313,No,Yes,No,14 years old,Female,0 times,1 time,Never,3 or more,1 or 2 days,Always,Always,No,Yes
20,No,No,No,13 years old,Male,0 times,0 times,Never,3 or more,0 days,Never,Never,No,No
27572,No,No,Yes,13 years old,Female,0 times,0 times,Sometimes,3 or more,0 days,Most of the time,Sometimes,No,No
45616,No,No,No,14 years old,Male,0 times,0 times,Most of the time,2,0 days,Most of the time,Sometimes,Yes,No
27056,Yes,No,No,17 years old,Female,0 times,0 times,Sometimes,3 or more,0 days,Never,Sometimes,No,No
25681,No,No,No,14 years old,Male,0 times,1 time,Never,3 or more,3 to 5 days,Most of the time,Always,No,Yes
44985,Yes,Yes,No,15 years old,Female,1 time,0 times,Sometimes,3 or more,3 to 5 days,Sometimes,Rarely,No,Yes
24994,Yes,No,Yes,16 years old,Male,0 times,0 times,Sometimes,2,10 or more days,Always,Most of the time,No,Yes
54923,No,No,No,13 years old,Male,1 time,0 times,Sometimes,2,1 or 2 days,Sometimes,Sometimes,No,Yes
31739,No,No,No,14 years old,Female,0 times,0 times,Sometimes,3 or more,0 days,Sometimes,Always,No,No
44759,No,No,No,16 years old,Male,0 times,0 times,Rarely,2,0 days,Most of the time,Most of the time,No,No
42986,No,No,No,15 years old,Female,0 times,0 times,Rarely,3 or more,0 days,Most of the time,Most of the time,No,No
30259,No,No,No,13 years old,Male,0 times,0 times,Always,0,0 days,Sometimes,Never,Yes,No
37679,No,No,No,13 years old,Female,0 times,0 times,Never,3 or more,10 or more days,Always,Rarely,No,Yes
23241,No,No,No,17 years old,Male,0 times,2 or 3 times,Never,3 or more,0 days,Most of the time,Most of the time,No,No
47171,No,No,No,17 years old,Female,0 times,0 times,Never,3 or more,0 days,Sometimes,Always,No,No
30683,Yes,Yes,No,13 years old,Female,0 times,0 times,Never,3 or more,0 days,Most of the time,Always,No,No
35982,No,No,No,14 years old,Male,0 times,0 times,Rarely,3 or more,1 or 2 days,Sometimes,Never,No,Yes
28795,No,No,No,15 years old,Male,0 times,0 times,Rarely,3 or more,0 days,Most of the time,Most of the time,No,No
48569,Yes,Yes,Yes,17 years old,Male,0 times,0 times,Rarely,3 or more,1 or 2 days,Sometimes,Sometimes,No,Yes
19755,No,No,No,14 years old,Female,0 times,0 times,Sometimes,3 or more,0 days,Most of the time,Sometimes,No,No
16518,No,No,No,13 years old,Male,0 times,0 times,Rarely,3 or more,0 days,Rarely,Never,No,No
21249,No,No,No,13 years old,Female,0 times,0 times,Rarely,3 or more,0 days,Rarely,Never,No,No
55665,No,No,No,15 years old,Male,0 times,0 times,Never,3 or more,1 or 2 days,Always,Sometimes,No,Yes
20331,No,No,No,16 years old,Female,2 or 3 times,0 times,Sometimes,1,6 to 9 days,Most of the time,Always,No,Yes
39631,No,No,No,13 years old,Male,0 times,0 times,Never,3 or more,0 days,Always,Always,No,No
9303,Yes,Yes,No,15 years old,Female,0 times,0 times,Rarely,3 or more,1 or 2 days,Sometimes,Most of the time,No,Yes
17666,No,No,Yes,14 years old,Female,0 times,0 times,Never,3 or more,0 days,Always,Always,No,No
7860,No,No,No,16 years old,Male,0 times,0 times,Never,3 or more,0 days,Always,Most of the time,No,No
35660,No,No,No,15 years old,Female,0 times,0 times,Rarely,3 or more,0 days,Most of the time,Most of the time,No,No
7218,No,No,No,17 years old,Male,0 times,0 times,Rarely,3 or more,3 to 5 days,Most of the time,Most of the time,No,Yes
41736,No,No,No,16 years old,Male,0 times,0 times,Never,3 or more,0 days,Rarely,Rarely,No,No
28004,No,No,No,16 years old,Female,0 times,0 times,Always,3 or more,0 days,Always,Never,Yes,No
45170,No,No,No,17 years old,Female,0 times,0 times,Sometimes,2,0 days,Sometimes,Rarely,No,No
49531,No,No,Yes,15 years old,Female,0 times,0 times,Sometimes,3 or more,0 days,Rarely,Never,No,No
51149,No,No,No,17 years old,Female,0 times,0 times,Rarely,2,0 days,Always,Most of the time,No,No
2808,No,No,No,16 years old,Male,0 times,0 times,Never,0,1 or 2 days,Sometimes,Never,No,Yes
2579,No,No,No,13 years old,Female,0 times,0 times,Sometimes,2,0 days,Most of the time,Sometimes,No,No
38893,No,No,No,14 years old,Female,0 times,0 times,Sometimes,1,0 days,Always,Sometimes,No,No
39877,No,No,Yes,16 years old,Female,0 times,0 times,Most of the time,3 or more,0 days,Sometimes,Most of the time,Yes,No
13586,No,No,No,15 years old,Female,0 times,0 times,Never,1,0 days,Sometimes,Most of the time,No,No
1059,No,No,No,16 years old,Male,0 times,6 or 7 times,Sometimes,3 or more,3 to 5 days,Most of the time,Most of the time,No,Yes
26446,No,No,No,13 years old,Female,0 times,0 times,Never,3 or more,0 days,Most of the time,Most of the time,No,No
7962,No,No,No,17 years old,Male,0 times,0 times,Never,3 or more,0 days,Most of the time,Always,No,No
55187,Yes,Yes,Yes,15 years old,Female,0 times,2 or 3 times,Rarely,1,10 or more days,Sometimes,Always,No,Yes
6988,No,No,Yes,16 years old,Female,0 times,0 times,Always,3 or more,0 days,Rarely,Never,Yes,No
11483,No,Yes,Yes,15 years old,Male,1 time,1 time,Rarely,3 or more,0 days,Most of the time,Never,No,No
1898,No,No,No,17 years old,Female,0 times,0 times,Never,3 or more,0 days,Most of the time,Always,No,No
11762,No,No,No,13 years old,Male,0 times,1 time,Never,3 or more,0 days,Most of the time,Most of the time,No,No
3514,No,No,No,15 years old,Female,0 times,0 times,Rarely,2,0 days,Rarely,Always,No,No
30401,No,No,No,16 years old,Male,0 times,0 times,Rarely,1,1 or 2 days,Most of the time,Sometimes,No,Yes
37863,No,No,No,15 years old,Female,0 times,0 times,Never,3 or more,0 days,Most of the time,Most of the time,No,No
3267,No,No,No,16 years old,Male,0 times,2 or 3 times,Most of the time,3 or more,0 days,Rarely,Never,Yes,No
9940,No,No,No,15 years old,Male,0 times,0 times,Never,0,0 days,Sometimes,Most of the time,No,No
13870,Yes,No,No,16 years old,Female,0 times,0 times,Never,3 or more,0 days,Most of the time,Always,No,No
27962,No,No,Yes,15 years old,Male,0 times,1 time,Never,3 or more,0 days,Never,Always,No,No
19963,No,Yes,Yes,17 years old,Female,0 times,0 times,Most of the time,3 or more,1 or 2 days,Rarely,Rarely,Yes,Yes
6004,Yes,No,Yes,14 years old,Male,0 times,1 time,Sometimes,1,1 or 2 days,Sometimes,Never,No,Yes
53597,No,No,No,15 years old,Female,0 times,0 times,Sometimes,3 or more,0 days,Most of the time,Most of the time,No,No
8930,No,No,No,16 years old,Male,0 times,0 times,Most of the time,0,0 days,Sometimes,Most of the time,Yes,No
3757,No,No,No,16 years old,Female,0 times,0 times,Rarely,3 or more,6 to 9 days,Most of the time,Most of the time,No,Yes
13513,No,No,No,15 years old,Female,0 times,0 times,Rarely,3 or more,0 days,Sometimes,Most of the time,No,No
53305,No,No,No,15 years old,Female,1 time,0 times,Most of the time,3 or more,0 days,Rarely,Rarely,Yes,No
7232,No,No,No,13 years old,Male,0 times,1 time,Rarely,3 or more,3 to 5 days,Most of the time,Always,No,Yes
7196,No,No,Yes,18 years old or older,Female,0 times,0 times,Sometimes,3 or more,1 or 2 days,Always,Sometimes,No,Yes
39711,No,No,No,16 years old,Female,0 times,0 times,Never,3 or more,0 days,Never,Always,No,No
17798,No,No,No,14 years old,Female,1 time,1 time,Sometimes,3 or more,1 or 2 days,Sometimes,Sometimes,No,Yes
13070,No,No,No,15 years old,Male,0 times,2 or 3 times,Sometimes,1,0 days,Most of the time,Always,No,No
56561,No,No,No,14 years old,Male,1 time,1 time,Rarely,3 or more,0 days,Most of the time,Always,No,No
45431,No,No,No,13 years old,Female,0 times,0 times,Rarely,1,1 or 2 days,Rarely,Rarely,No,Yes
55729,No,Yes,No,14 years old,Female,0 times,0 times,Rarely,3 or more,0 days,Sometimes,Never,No,No
47169,No,No,No,17 years old,Female,0 times,0 times,Rarely,0,0 days,Rarely,Rarely,No,No
30451,Yes,Yes,Yes,15 years old,Female,0 times,0 times,Most of the time,2,3 to 5 days,Never,Most of the time,Yes,Yes
41046,No,No,No,14 years old,Male,0 times,1 time,Rarely,3 or more,0 days,Always,Most of the time,No,No
24600,No,Yes,No,15 years old,Male,0 times,4 or 5 times,Always,3 or more,0 days,Sometimes,Always,Yes,No
55746,No,No,No,16 years old,Female,0 times,0 times,Sometimes,3 or more,0 days,Most of the time,Never,No,No
27761,No,No,No,13 years old,Male,0 times,0 times,Sometimes,2,0 days,Rarely,Most of the time,No,No
29991,No,Yes,Yes,15 years old,Female,0 times,0 times,Sometimes,3 or more,1 or 2 days,Rarely,Most of the time,No,Yes
29047,Yes,Yes,Yes,16 years old,Female,2 or 3 times,1 time,Sometimes,3 or more,1 or 2 days,Sometimes,Most of the time,No,Yes
57034,No,No,No,13 years old,Male,0 times,0 times,Rarely,3 or more,1 or 2 days,Always,Always,No,Yes
35204,No,No,No,14 years old,Female,0 times,0 times,Never,2,0 days,Always,Always,No,No
55100,No,No,No,14 years old,Female,0 times,0 times,Never,3 or more,0 days,Always,Most of the time,No,No
9306,No,No,No,15 years old,Female,0 times,0 times,Sometimes,2,0 days,Rarely,Never,No,No
31879,No,No,No,15 years old,Female,0 times,0 times,Never,3 or more,0 days,Rarely,Always,No,No
1862,No,No,No,14 years old,Male,0 times,1 time,Rarely,3 or more,0 days,Sometimes,Most of the time,No,No
52121,No,No,No,16 years old,Female,0 times,0 times,Rarely,3 or more,0 days,Most of the time,Sometimes,No,No
23785,No,No,No,14 years old,Male,0 times,0 times,Most of the time,0,0 days,Sometimes,Always,Yes,No
15798,No,No,No,17 years old,Female,0 times,0 times,Rarely,3 or more,0 days,Rarely,Sometimes,No,No
2067,No,Yes,No,16 years old,Female,2 or 3 times,0 times,Sometimes,3 or more,0 days,Most of the time,Rarely,No,No
18575,No,No,Yes,13 years old,Female,0 times,0 times,Sometimes,3 or more,1 or 2 days,Sometimes,Most of the time,No,Yes
31902,No,No,No,14 years old,Male,0 times,0 times,Sometimes,3 or more,0 days,Rarely,Rarely,No,No
32860,No,No,No,16 years old,Male,0 times,1 time,Sometimes,3 or more,0 days,Most of the time,Most of the time,No,No
33516,No,No,No,15 years old,Male,0 times,0 times,Rarely,3 or more,0 days,Rarely,Always,No,No
32481,No,No,No,15 years old,Male,0 times,1 time,Never,3 or more,0 days,Sometimes,Sometimes,No,No
22475,No,No,No,17 years old,Male,0 times,0 times,Never,0,1 or 2 days,Rarely,Never,No,Yes
53381,No,No,No,13 years old,Female,0 times,0 times,Rarely,3 or more,1 or 2 days,Most of the time,Always,No,Yes
27311,Yes,No,Yes,15 years old,Male,2 or 3 times,0 times,Always,0,0 days,Rarely,Never,Yes,No
3064,No,No,No,14 years old,Male,0 times,0 times,Sometimes,2,1 or 2 days,Sometimes,Sometimes,No,Yes
18125,No,No,No,14 years old,Female,0 times,0 times,Never,2,0 days,Most of the time,Rarely,No,No
7369,No,No,No,15 years old,Female,0 times,0 times,Rarely,3 or more,0 days,Sometimes,Always,No,No
56281,No,No,No,16 years old,Male,0 times,8 or 9 times,Rarely,2,1 or 2 days,Sometimes,Always,No,Yes
33007,No,No,No,15 years old,Male,0 times,0 times,Most of the time,3 or more,1 or 2 days,Most of the time,Always,Yes,Yes
28032,No,No,No,13 years old,Male,0 times,0 times,Never,3 or more,0 days,Sometimes,Never,No,No
25242,No,No,No,14 years old,Female,12 or more times,12 or more times,Sometimes,1,0 days,Most of the time,Sometimes,No,No
15416,No,No,No,15 years old,Female,0 times,0 times,Most of the time,2,1 or 2 days,Most of the time,Rarely,Yes,Yes
49265,No,No,No,16 years old,Female,0 times,0 times,Sometimes,3 or more,0 days,Rarely,Sometimes,No,No
2506,No,No,No,16 years old,Female,0 times,0 times,Rarely,2,0 days,Sometimes,Rarely,No,No
23947,No,No,No,15 years old,Male,0 times,0 times,Sometimes,1,0 days,Sometimes,Most of the time,No,No
41729,No,No,Yes,18 years old or older,Female,1 time,0 times,Rarely,3 or more,0 days,Most of the time,Sometimes,No,No
12281,No,No,No,15 years old,Female,0 times,0 times,Rarely,3 or more,0 days,Sometimes,Most of the time,No,No
48163,Yes,No,No,15 years old,Female,0 times,0 times,Most of the time,3 or more,0 days,Rarely,Sometimes,Yes,No
7408,No,No,No,16 years old,Female,0 times,0 times,Always,3 or more,1 or 2 days,Most of the time,Always,Yes,Yes
14057,Yes,No,No,16 years old,Female,0 times,0 times,Never,0,0 days,Never,Never,No,No
41427,No,No,No,15 years old,Male,0 times,0 times,Most of the time,0,1 or 2 days,Never,Never,Yes,Yes
43142,No,No,No,15 years old,Female,2 or 3 times,0 times,Most of the time,3 or more,0 days,Rarely,Never,Yes,No
41022,No,No,No,14 years old,Female,0 times,0 times,Rarely,2,3 to 5 days,Rarely,Rarely,No,Yes
41179,No,No,Yes,15 years old,Male,0 times,0 times,Never,2,1 or 2 days,Most of the time,Always,No,Yes
25173,No,No,No,16 years old,Female,0 times,0 times,Never,3 or more,6 to 9 days,Never,Always,No,Yes
17558,No,No,No,14 years old,Male,0 times,0 times,Sometimes,3 or more,0 days,Always,Most of the time,No,No
15205,Yes,No,No,14 years old,Female,0 times,0 times,Rarely,3 or more,0 days,Sometimes,Rarely,No,No
48275,Yes,No,No,14 years old,Male,0 times,0 times,Never,3 or more,0 days,Always,Always,No,No
30255,No,No,No,14 years old,Male,0 times,1 time,Never,3 or more,0 days,Rarely,Never,No,No
5406,Yes,Yes,No,14 years old,Male,0 times,0 times,Rarely,3 or more,0 days,Never,Most of the time,No,No
47709,No,No,No,14 years old,Female,0 times,1 time,Sometimes,2,0 days,Sometimes,Never,No,No
25655,No,No,No,15 years old,Female,0 times,4 or 5 times,Rarely,3 or more,1 or 2 days,Rarely,Sometimes,No,Yes
37048,No,Yes,No,14 years old,Female,1 time,0 times,Rarely,3 or more,0 days,Rarely,Always,No,No
46007,No,No,No,17 years old,Male,0 times,0 times,Sometimes,3 or more,3 to 5 days,Most of the time,Rarely,No,Yes
55866,No,No,No,16 years old,Female,0 times,0 times,Sometimes,3 or more,1 or 2 days,Sometimes,Most of the time,No,Yes
32633,No,No,No,14 years old,Female,1 time,1 time,Rarely,3 or more,0 days,Rarely,Always,No,No
45798,Yes,No,Yes,15 years old,Female,0 times,0 times,Sometimes,3 or more,0 days,Rarely,Always,No,No
20112,Yes,Yes,Yes,17 years old,Male,1 time,0 times,Rarely,2,0 days,Most of the time,Always,No,No
45602,No,No,No,13 years old,Female,0 times,0 times,Sometimes,3 or more,0 days,Always,Always,No,No
29196,No,Yes,No,15 years old,Male,2 or 3 times,0 times,Sometimes,0,1 or 2 days,Never,Always,No,Yes
12435,No,No,No,13 years old,Male,0 times,1 time,Rarely,2,0 days,Always,Always,No,No
7424,No,Yes,No,16 years old,Male,0 times,0 times,Rarely,3 or more,0 days,Sometimes,Always,No,No
17817,No,No,No,14 years old,Male,0 times,0 times,Rarely,3 or more,0 days,Most of the time,Always,No,No
46575,No,No,No,14 years old,Male,0 times,2 or 3 times,Sometimes,3 or more,1 or 2 days,Sometimes,Never,No,Yes
39317,No,No,Yes,15 years old,Female,0 times,0 times,Sometimes,3 or more,1 or 2 days,Rarely,Rarely,No,Yes
50061,Yes,No,No,13 years old,Male,0 times,1 time,Most of the time,3 or more,10 or more days,Never,Rarely,Yes,Yes
10460,No,No,No,15 years old,Female,0 times,0 times,Most of the time,2,3 to 5 days,Sometimes,Most of the time,Yes,Yes
35575,No,No,No,16 years old,Female,2 or 3 times,0 times,Most of the time,3 or more,1 or 2 days,Most of the time,Rarely,Yes,Yes
15344,No,No,No,13 years old,Male,0 times,0 times,Never,3 or more,0 days,Always,Always,No,No
35237,No,No,No,14 years old,Female,2 or 3 times,2 or 3 times,Rarely,3 or more,0 days,Most of the time,Rarely,No,No
34418,No,No,No,13 years old,Male,0 times,0 times,Never,3 or more,0 days,Sometimes,Rarely,No,No
55414,No,No,No,16 years old,Female,0 times,2 or 3 times,Most of the time,3 or more,0 days,Always,Rarely,Yes,No
44738,Yes,No,No,14 years old,Male,0 times,0 times,Never,3 or more,0 days,Sometimes,Most of the time,No,No
27106,No,No,No,13 years old,Male,1 time,2 or 3 times,Rarely,3 or more,0 days,Sometimes,Most of the time,No,No
21863,No,No,No,17 years old,Female,0 times,0 times,Rarely,1,0 days,Most of the time,Most of the time,No,No
26929,Yes,Yes,Yes,15 years old,Female,0 times,0 times,Never,3 or more,0 days,Always,Always,No,No
17324,No,No,Yes,17 years old,Male,0 times,0 times,Never,3 or more,1 or 2 days,Rarely,Never,No,Yes
21600,No,No,No,13 years old,Female,0 times,0 times,Rarely,3 or more,0 days,Most of the time,Always,No,No
53157,No,No,No,14 years old,Male,0 times,0 times,Never,3 or more,1 or 2 days,Rarely,Never,No,Yes
48616,No,No,No,14 years old,Female,0 times,0 times,Rarely,3 or more,0 days,Sometimes,Rarely,No,No
34093,No,No,No,17 years old,Female,1 time,0 times,Sometimes,1,1 or 2 days,Most of the time,Rarely,No,Yes
38257,No,No,No,16 years old,Female,0 times,0 times,Sometimes,3 or more,1 or 2 days,Always,Sometimes,No,Yes
6411,No,No,Yes,17 years old,Female,0 times,0 times,Most of the time,1,10 or more days,Rarely,Sometimes,Yes,Yes
3538,No,No,No,16 years old,Male,0 times,0 times,Never,3 or more,0 days,Never,Never,No,No
6945,No,No,No,13 years old,Female,0 times,0 times,Sometimes,2,1 or 2 days,Rarely,Sometimes,No,Yes
15091,No,No,No,17 years old,Male,0 times,0 times,Sometimes,3 or more,3 to 5 days,Rarely,Sometimes,No,Yes
1810,No,No,No,16 years old,Male,0 times,2 or 3 times,Rarely,3 or more,0 days,Most of the time,Sometimes,No,No
39255,No,No,No,17 years old,Female,0 times,0 times,Never,3 or more,0 days,Most of the time,Rarely,No,No
38623,No,No,Yes,17 years old,Female,0 times,0 times,Sometimes,3 or more,3 to 5 days,Rarely,Most of the time,No,Yes
28002,No,No,No,16 years old,Male,0 times,0 times,Sometimes,3 or more,0 days,Sometimes,Sometimes,No,No
21219,No,No,No,16 years old,Male,0 times,0 times,Never,3 or more,0 days,Always,Always,No,No
46315,No,No,Yes,14 years old,Male,1 time,12 or more times,Always,0,0 days,Never,Never,Yes,No
6808,No,Yes,No,13 years old,Male,0 times,0 times,Never,3 or more,0 days,Never,Always,No,No
27917,No,No,No,13 years old,Female,0 times,0 times,Most of the time,3 or more,1 or 2 days,Always,Sometimes,Yes,Yes
1995,No,No,Yes,13 years old,Female,1 time,1 time,Always,3 or more,0 days,Never,Never,Yes,No
29423,No,No,No,16 years old,Male,2 or 3 times,6 or 7 times,Never,3 or more,0 days,Rarely,Rarely,No,No
44928,No,No,No,13 years old,Female,0 times,0 times,Rarely,3 or more,0 days,Always,Always,No,No
49079,No,No,Yes,16 years old,Female,0 times,0 times,Rarely,3 or more,0 days,Always,Sometimes,No,No
5680,No,Yes,Yes,16 years old,Male,1 time,2 or 3 times,Sometimes,3 or more,0 days,Rarely,Always,No,No
34306,Yes,No,No,13 years old,Male,1 time,0 times,Sometimes,2,1 or 2 days,Most of the time,Never,No,Yes
41674,No,No,No,14 years old,Female,0 times,0 times,Rarely,3 or more,1 or 2 days,Never,Sometimes,No,Yes
16095,No,No,No,14 years old,Female,1 time,0 times,Sometimes,3 or more,0 days,Sometimes,Never,No,No
8327,No,No,No,14 years old,Male,0 times,0 times,Never,3 or more,0 days,Always,Always,No,No
31383,No,No,No,14 years old,Male,0 times,12 or more times,Never,3 or more,1 or 2 days,Rarely,Most of the time,No,Yes
15618,No,No,Yes,16 years old,Male,0 times,0 times,Most of the time,1,1 or 2 days,Never,Most of the time,Yes,Yes
